ID,이탈 여부 예측,이탈 확률(%)
3324354,No,35.9
3200842,No,35.9
3050378,No,35.9
3294206,No,35.9
3181974,No,35.9
3059126,No,35.9
3150162,No,35.9
3032242,No,35.9
3353790,No,35.9
3290802,No,35.9
3072754,No,35.9
3268106,No,35.9
3189754,No,35.9
3349178,No,35.9
3164282,No,35.9
3348706,No,35.9
3153826,No,35.9
3313386,No,35.9
3370294,No,35.9
3163074,No,35.9
3054270,No,35.9
3162378,No,35.9
3100866,No,35.9
3248442,No,35.9
3248410,No,35.9
3152510,No,35.9
3166874,No,35.9
3372150,No,35.9
3143142,No,35.9
3167486,No,35.9
3143474,No,35.9
3130682,No,35.9
3350926,No,35.9
3015562,No,35.9
3170670,No,35.9
3004466,No,35.9
3005638,No,35.9
3043578,No,35.9
3168818,No,35.9
3116182,No,35.9
3029730,No,35.8
3005666,No,35.8
3329270,No,35.8
3102046,No,35.8
3098514,No,35.8
3104602,No,35.8
3104402,No,35.8
3330914,No,35.8
3051602,No,35.8
3097026,No,35.8
3309766,No,35.8
3098906,No,35.8
3031930,No,35.8
3362662,No,35.8
3107234,No,35.8
3121050,No,35.8
3083650,No,35.8
3313362,No,35.8
3007534,No,35.8
3118542,No,35.8
3003442,No,35.8
3042362,No,35.8
3351442,No,35.8
3352006,No,35.8
3392338,No,35.8
3123930,No,35.8
3045734,No,35.8
3069062,No,35.8
3067902,No,35.8
3387510,No,35.8
3112498,No,35.8
3079298,No,35.8
3335794,No,35.8
3356254,No,35.8
3382770,No,35.8
3396966,No,35.8
3031970,No,35.8
3002202,No,35.8
3109162,No,35.8
3333698,No,35.8
3379150,No,35.8
3399414,No,35.8
3361154,No,35.8
3377698,No,35.8
3369378,No,35.8
3244506,No,35.8
3288754,No,35.8
3022510,No,35.8
3243130,No,35.8
3178310,No,35.8
3129854,No,35.8
3026466,No,35.8
3222870,No,35.8
3222430,No,35.8
3252738,No,35.8
3241546,No,35.8
3140034,No,35.8
3181314,No,35.8
3252906,No,35.8
3239230,No,35.8
3175886,No,35.8
3008646,No,35.8
3257506,No,35.8
3183334,No,35.8
3216506,No,35.8
3264798,No,35.8
3295582,No,35.8
3255850,No,35.8
3303758,No,35.8
3256958,No,35.8
3256902,No,35.8
3191686,No,35.8
3209430,No,35.8
3132862,No,35.8
3125882,No,35.8
3235406,No,35.8
3171490,No,35.8
3169478,No,35.8
3206074,No,35.8
3172138,No,35.8
3248794,No,35.8
3229654,No,35.8
3289590,No,35.8
3008370,No,35.8
3035654,No,35.7
3156814,No,35.7
3217098,No,35.7
3129090,No,35.7
3364954,No,35.7
3115874,No,35.7
3286778,No,35.7
3185462,No,35.7
3095030,No,35.7
3187054,No,35.7
3367442,No,35.7
3157154,No,35.7
3232290,No,35.7
3038562,No,35.7
3054826,No,35.7
3053982,No,35.7
3018226,No,35.7
3369574,No,35.7
3153102,No,35.7
3370122,No,35.7
3076042,No,35.7
3114298,No,35.7
3370630,No,35.7
3009894,No,35.7
3093806,No,35.7
3093974,No,35.7
3067034,No,35.7
3290602,No,35.7
3351142,No,35.7
3275758,No,35.7
3357282,No,35.7
3357398,No,35.7
3088370,No,35.7
3252214,No,35.7
3313118,No,35.7
3036566,No,35.7
3337894,No,35.7
3154906,No,35.7
3290198,No,35.7
3002170,No,35.7
3290154,No,35.7
3130242,No,35.7
3092214,No,35.7
3305682,No,35.7
3084234,No,35.7
3173514,No,35.7
3308138,No,35.7
3092738,No,35.7
3182050,No,35.7
3349794,No,35.7
3253214,No,35.7
3024246,No,35.7
3036138,No,35.7
3321226,No,35.7
3398586,No,35.7
3243814,No,35.7
3242826,No,35.7
3133682,No,35.7
3138166,No,35.7
3373878,No,35.7
3380178,No,35.7
3383506,No,35.7
3003718,No,35.7
3108206,No,35.7
3384602,No,35.7
3380638,No,35.7
3383186,No,35.7
3108486,No,35.7
3159742,No,35.7
3381018,No,35.7
3382082,No,35.7
3381170,No,35.7
3101358,No,35.7
3399138,No,35.7
3297742,No,35.7
3052514,No,35.7
3043070,No,35.6
3019742,No,35.6
3202798,No,35.6
3017378,No,35.6
3222282,No,35.6
3376018,No,35.6
3293362,No,35.6
3140554,No,35.6
3311098,No,35.6
3130442,No,35.6
3375506,No,35.6
3021446,No,35.6
3298542,No,35.6
3112182,No,35.6
3253090,No,35.6
3360378,No,35.6
3158938,No,35.6
3147062,No,35.6
3146750,No,35.6
3290886,No,35.6
3291970,No,35.6
3151378,No,35.6
3127846,No,35.6
3208222,No,35.6
3170834,No,35.6
3300910,No,35.6
3322098,No,35.6
3397370,No,35.6
3289850,No,35.6
3039338,No,35.6
3395790,No,35.6
3395450,No,35.6
3129710,No,35.6
3037150,No,35.6
3088002,No,35.6
3067550,No,35.6
3378906,No,35.6
3093690,No,35.6
3019366,No,35.6
3377818,No,35.6
3065554,No,35.6
3178606,No,35.6
3253342,No,35.6
3371046,No,35.6
3016942,No,35.6
3185482,No,35.6
3194822,No,35.6
3330406,No,35.6
3058334,No,35.6
3076442,No,35.6
3037778,No,35.6
3373602,No,35.6
3115362,No,35.6
3101594,No,35.6
3157034,No,35.6
3133610,No,35.6
3327118,No,35.6
3196290,No,35.6
3057054,No,35.6
3052078,No,35.6
3319286,No,35.6
3046662,No,35.6
3348766,No,35.6
3219762,No,35.6
3052886,No,35.6
3162070,No,35.6
3005298,No,35.6
3389302,No,35.6
3186150,No,35.6
3297994,No,35.6
3368058,No,35.6
3249958,No,35.5
3137714,No,35.5
3149174,No,35.5
3127794,No,35.5
3358098,No,35.5
3145086,No,35.5
3331542,No,35.5
3306498,No,35.5
3204074,No,35.5
3016854,No,35.5
3251222,No,35.5
3378010,No,35.5
3276050,No,35.5
3378726,No,35.5
3067318,No,35.5
3337526,No,35.5
3050102,No,35.5
3114366,No,35.5
3380874,No,35.5
3152422,No,35.5
3128542,No,35.5
3014090,No,35.5
3195002,No,35.5
3115170,No,35.5
3114838,No,35.5
3024030,No,35.5
3055730,No,35.5
3329890,No,35.5
3068142,No,35.5
3114034,No,35.5
3394158,No,35.5
3334634,No,35.5
3126830,No,35.5
3091522,No,35.5
3007438,No,35.5
3027198,No,35.5
3281098,No,35.5
3219474,No,35.5
3166482,No,35.5
3348410,No,35.5
3361194,No,35.5
3140406,No,35.5
3043154,No,35.5
3293006,No,35.5
3155430,No,35.5
3399518,No,35.5
3391978,No,35.5
3025990,No,35.5
3283910,No,35.5
3092378,No,35.5
3375106,No,35.5
3311202,No,35.5
3015818,No,35.5
3302246,No,35.5
3091494,No,35.5
3035966,No,35.5
3358734,No,35.5
3310598,No,35.5
3140598,No,35.5
3302086,No,35.5
3263186,No,35.4
3109406,No,35.4
3045250,No,35.4
3293894,No,35.4
3307358,No,35.4
3059378,No,35.4
3362218,No,35.4
3008882,No,35.4
3170706,No,35.4
3103186,No,35.4
3368106,No,35.4
3381062,No,35.4
3369930,No,35.4
3278434,No,35.4
3020102,No,35.4
3147198,No,35.4
3358502,No,35.4
3354486,No,35.4
3331538,No,35.4
3149154,No,35.4
3391446,No,35.4
3210554,No,35.4
3220526,No,35.4
3359086,No,35.4
3118118,No,35.4
3335238,No,35.4
3291678,No,35.4
3026546,No,35.4
3048030,No,35.4
3177166,No,35.4
3320454,No,35.4
3327262,No,35.4
3048574,No,35.4
3276430,No,35.4
3222234,No,35.4
3359822,No,35.4
3366718,No,35.4
3337826,No,35.4
3255070,No,35.4
3188902,No,35.4
3277402,No,35.4
3385374,No,35.4
3325094,No,35.4
3103242,No,35.4
3007318,No,35.4
3160482,No,35.4
3280942,No,35.4
3008174,No,35.4
3340154,No,35.4
3397582,No,35.4
3027582,No,35.4
3309862,No,35.4
3075602,No,35.4
3036894,No,35.4
3161642,No,35.4
3154698,No,35.4
3309318,No,35.4
3285178,No,35.4
3242002,No,35.4
3079994,No,35.4
3350218,No,35.4
3033966,No,35.4
3355718,No,35.3
3344186,No,35.3
3032446,No,35.3
3175290,No,35.3
3008414,No,35.3
3034742,No,35.3
3355734,No,35.3
3141062,No,35.3
3119750,No,35.3
3211362,No,35.3
3298730,No,35.3
3112310,No,35.3
3365926,No,35.3
3200362,No,35.3
3025618,No,35.3
3373518,No,35.3
3338018,No,35.3
3299494,No,35.3
3086290,No,35.3
3164866,No,35.3
3186306,No,35.3
3249258,No,35.3
3396134,No,35.3
3231926,No,35.3
3297814,No,35.3
3010482,No,35.3
3196706,No,35.3
3118578,No,35.3
3072694,No,35.3
3252606,No,35.3
3043134,No,35.3
3180134,No,35.3
3359966,No,35.3
3054058,No,35.3
3295930,No,35.3
3023722,No,35.3
3292398,No,35.3
3080262,No,35.3
3012570,No,35.3
3099854,No,35.3
3238166,No,35.3
3266242,No,35.3
3102294,No,35.3
3092234,No,35.3
3014066,No,35.3
3022722,No,35.3
3007582,No,35.3
3143938,No,35.3
3045086,No,35.3
3149518,No,35.3
3357538,No,35.3
3079906,No,35.3
3016698,No,35.3
3313778,No,35.3
3177150,No,35.3
3158234,No,35.3
3111110,No,35.3
3273438,No,35.3
3363102,No,35.3
3045422,No,35.3
3248690,No,35.3
3270162,No,35.3
3322970,No,35.3
3217274,No,35.3
3362806,No,35.3
3345682,No,35.3
3109850,No,35.3
3381274,No,35.3
3026570,No,35.3
3248938,No,35.3
3136930,No,35.3
3316150,No,35.3
3015038,No,35.3
3270630,No,35.3
3381394,No,35.3
3211930,No,35.2
3363002,No,35.2
3216170,No,35.2
3256614,No,35.2
3090354,No,35.2
3015990,No,35.2
3129122,No,35.2
3163854,No,35.2
3039622,No,35.2
3385358,No,35.2
3092102,No,35.2
3237338,No,35.2
3351530,No,35.2
3071374,No,35.2
3342822,No,35.2
3089098,No,35.2
3032218,No,35.2
3216850,No,35.2
3233330,No,35.2
3366906,No,35.2
3063098,No,35.2
3337502,No,35.2
3101022,No,35.2
3079026,No,35.2
3379790,No,35.2
3183878,No,35.2
3260830,No,35.2
3320566,No,35.2
3069466,No,35.2
3191014,No,35.2
3017178,No,35.2
3147030,No,35.2
3367602,No,35.2
3061730,No,35.2
3081366,No,35.2
3311610,No,35.2
3345782,No,35.2
3067714,No,35.2
3175282,No,35.2
3084694,No,35.2
3031402,No,35.2
3318814,No,35.2
3249710,No,35.2
3058350,No,35.2
3155242,No,35.2
3099242,No,35.2
3004702,No,35.2
3389974,No,35.2
3031418,No,35.2
3248618,No,35.1
3051982,No,35.1
3153958,No,35.1
3180878,No,35.1
3373686,No,35.1
3019570,No,35.1
3397254,No,35.1
3274830,No,35.1
3055338,No,35.1
3297174,No,35.1
3021214,No,35.1
3275278,No,35.1
3330398,No,35.1
3225878,No,35.1
3048854,No,35.1
3300874,No,35.1
3097934,No,35.1
3336790,No,35.1
3387902,No,35.1
3284642,No,35.1
3371430,No,35.1
3322078,No,35.1
3157994,No,35.1
3066390,No,35.1
3012330,No,35.1
3078278,No,35.1
3109118,No,35.1
3326750,No,35.1
3067546,No,35.1
3010094,No,35.1
3045658,No,35.1
3258442,No,35.1
3233202,No,35.1
3304286,No,35.1
3064078,No,35.1
3022318,No,35.1
3136190,No,35.1
3014498,No,35.1
3379750,No,35.1
3145126,No,35.1
3037282,No,35.1
3056906,No,35.1
3071226,No,35.1
3363782,No,35.1
3061494,No,35.1
3093626,No,35.1
3222246,No,35.1
3295002,No,35.1
3331298,No,35.1
3082558,No,35.1
3004658,No,35.1
3067358,No,35.1
3359730,No,35.1
3266510,No,35.1
3124510,No,35.1
3266534,No,35.1
3099418,No,35.1
3099154,No,35.1
3369338,No,35.1
3018614,No,35.1
3303874,No,35.1
3148002,No,35.0
3393270,No,35.0
3352286,No,35.0
3162434,No,35.0
3190842,No,35.0
3165958,No,35.0
3090694,No,35.0
3047290,No,35.0
3213282,No,35.0
3206182,No,35.0
3142978,No,35.0
3136130,No,35.0
3367510,No,35.0
3192906,No,35.0
3381322,No,35.0
3393138,No,35.0
3142830,No,35.0
3154486,No,35.0
3192026,No,35.0
3214994,No,35.0
3082390,No,35.0
3306166,No,35.0
3047126,No,35.0
3328122,No,35.0
3329206,No,35.0
3178106,No,35.0
3091246,No,35.0
3039030,No,35.0
3333150,No,35.0
3270434,No,35.0
3376978,No,35.0
3319046,No,35.0
3055650,No,35.0
3071258,No,35.0
3380214,No,35.0
3182390,No,35.0
3126502,No,35.0
3175862,No,35.0
3331558,No,35.0
3376354,No,35.0
3105182,No,35.0
3115842,No,35.0
3262386,No,35.0
3298862,No,35.0
3134106,No,35.0
3040706,No,35.0
3122714,No,35.0
3074718,No,35.0
3187030,No,35.0
3250142,No,35.0
3158918,No,35.0
3150826,No,35.0
3375150,No,35.0
3375062,No,35.0
3106514,No,35.0
3396058,No,35.0
3106538,No,35.0
3102094,No,35.0
3299902,No,35.0
3260834,No,35.0
3383222,No,35.0
3212134,No,35.0
3107274,No,35.0
3080562,No,35.0
3137398,No,35.0
3384638,No,35.0
3007086,No,35.0
3164658,No,35.0
3135126,No,34.9
3063278,No,34.9
3378534,No,34.9
3294018,No,34.9
3398142,No,34.9
3311790,No,34.9
3189966,No,34.9
3039174,No,34.9
3391262,No,34.9
3365626,No,34.9
3063894,No,34.9
3368726,No,34.9
3206974,No,34.9
3308534,No,34.9
3146086,No,34.9
3296118,No,34.9
3182526,No,34.9
3284698,No,34.9
3366998,No,34.9
3386570,No,34.9
3078498,No,34.9
3165762,No,34.9
3034442,No,34.9
3176610,No,34.9
3389642,No,34.9
3058750,No,34.9
3166170,No,34.9
3398290,No,34.9
3181998,No,34.9
3286898,No,34.9
3116394,No,34.9
3089602,No,34.9
3315114,No,34.9
3285802,No,34.9
3177334,No,34.9
3243726,No,34.9
3113646,No,34.9
3188218,No,34.9
3003858,No,34.9
3369066,No,34.9
3370598,No,34.9
3219462,No,34.9
3071658,No,34.9
3374898,No,34.9
3328666,No,34.9
3012270,No,34.9
3188034,No,34.8
3368886,No,34.8
3362134,No,34.8
3283218,No,34.8
3361178,No,34.8
3054922,No,34.8
3096722,No,34.8
3256058,No,34.8
3024830,No,34.8
3058458,No,34.8
3303818,No,34.8
3360458,No,34.8
3081438,No,34.8
3115650,No,34.8
3025982,No,34.8
3186282,No,34.8
3043874,No,34.8
3060162,No,34.8
3333946,No,34.8
3180490,No,34.8
3032142,No,34.8
3253038,No,34.8
3218506,No,34.8
3190646,No,34.8
3115442,No,34.8
3078710,No,34.8
3396382,No,34.8
3141738,No,34.8
3021082,No,34.8
3353002,No,34.8
3300326,No,34.8
3225678,No,34.8
3140426,No,34.8
3107614,No,34.8
3379114,No,34.8
3397362,No,34.8
3195282,No,34.8
3372662,No,34.8
3007718,No,34.8
3245646,No,34.8
3350862,No,34.8
3302858,No,34.8
3003166,No,34.8
3105594,No,34.8
3356118,No,34.8
3087122,No,34.8
3385038,No,34.8
3263914,No,34.8
3386390,No,34.8
3168354,No,34.8
3375814,No,34.8
3112318,No,34.8
3352102,No,34.8
3355374,No,34.8
3167766,No,34.8
3329166,No,34.8
3260026,No,34.8
3292426,No,34.8
3091206,No,34.8
3260262,No,34.8
3082826,No,34.8
3035358,No,34.8
3314470,No,34.8
3381450,No,34.8
3314666,No,34.8
3248018,No,34.8
3006406,No,34.8
3352422,No,34.8
3042950,No,34.8
3121678,No,34.8
3091526,No,34.8
3339930,No,34.8
3148046,No,34.8
3167386,No,34.8
3279010,No,34.8
3152554,No,34.8
3168846,No,34.7
3153042,No,34.7
3285434,No,34.7
3105526,No,34.7
3127786,No,34.7
3351762,No,34.7
3377362,No,34.7
3375870,No,34.7
3377470,No,34.7
3248070,No,34.7
3106070,No,34.7
3015086,No,34.7
3078218,No,34.7
3312434,No,34.7
3383762,No,34.7
3333154,No,34.7
3038802,No,34.7
3353026,No,34.7
3342254,No,34.7
3131542,No,34.7
3156638,No,34.7
3128054,No,34.7
3293938,No,34.7
3353842,No,34.7
3338650,No,34.7
3057046,No,34.7
3214826,No,34.7
3246282,No,34.7
3116858,No,34.7
3347174,No,34.7
3327446,No,34.7
3024638,No,34.7
3155298,No,34.7
3181434,No,34.7
3350014,No,34.7
3296950,No,34.7
3133230,No,34.7
3296862,No,34.7
3042022,No,34.7
3036662,No,34.7
3285902,No,34.7
3273134,No,34.7
3256470,No,34.7
3012614,No,34.7
3317722,No,34.7
3114834,No,34.7
3393210,No,34.7
3369446,No,34.7
3350474,No,34.7
3054210,No,34.7
3101822,No,34.7
3023410,No,34.7
3089254,No,34.7
3013562,No,34.7
3310034,No,34.7
3373558,No,34.7
3326886,No,34.7
3394738,No,34.7
3052210,No,34.7
3181694,No,34.7
3264074,No,34.7
3195246,No,34.7
3061678,No,34.7
3374906,No,34.7
3268170,No,34.7
3029118,No,34.7
3368866,No,34.6
3008090,No,34.6
3317686,No,34.6
3159338,No,34.6
3131294,No,34.6
3104398,No,34.6
3381566,No,34.6
3105354,No,34.6
3079278,No,34.6
3294390,No,34.6
3391738,No,34.6
3023406,No,34.6
3398686,No,34.6
3213878,No,34.6
3388038,No,34.6
3299598,No,34.6
3258558,No,34.6
3125958,No,34.6
3124298,No,34.6
3257026,No,34.6
3107322,No,34.6
3035090,No,34.6
3126714,No,34.6
3308998,No,34.6
3300270,No,34.6
3391206,No,34.6
3372086,No,34.6
3189606,No,34.6
3205566,No,34.6
3318702,No,34.6
3372114,No,34.6
3239910,No,34.6
3066962,No,34.6
3290110,No,34.6
3012470,No,34.6
3279714,No,34.6
3043802,No,34.6
3155670,No,34.6
3129178,No,34.6
3313042,No,34.6
3116678,No,34.6
3117862,No,34.6
3352962,No,34.6
3085318,No,34.6
3395098,No,34.6
3171150,No,34.6
3253738,No,34.6
3359998,No,34.6
3073886,No,34.6
3314866,No,34.6
3073778,No,34.6
3063570,No,34.6
3273722,No,34.6
3155074,No,34.6
3281014,No,34.6
3285750,No,34.5
3351942,No,34.5
3370326,No,34.5
3282870,No,34.5
3114182,No,34.5
3105118,No,34.5
3338046,No,34.5
3275946,No,34.5
3396834,No,34.5
3373622,No,34.5
3379862,No,34.5
3385226,No,34.5
3087702,No,34.5
3376014,No,34.5
3021406,No,34.5
3370066,No,34.5
3154814,No,34.5
3368938,No,34.5
3281302,No,34.5
3351310,No,34.5
3341706,No,34.5
3179786,No,34.5
3375282,No,34.5
3265102,No,34.5
3092334,No,34.5
3297986,No,34.5
3343162,No,34.5
3092990,No,34.5
3350646,No,34.5
3070010,No,34.5
3157202,No,34.5
3375626,No,34.5
3298706,No,34.5
3076830,No,34.5
3340574,No,34.5
3220478,No,34.5
3038250,No,34.5
3177030,No,34.5
3019918,No,34.5
3371838,No,34.5
3364878,No,34.5
3177342,No,34.5
3333214,No,34.5
3226410,No,34.5
3113314,No,34.5
3327814,No,34.5
3296966,No,34.5
3377658,No,34.5
3372130,No,34.5
3304522,No,34.5
3138618,No,34.5
3285174,No,34.5
3108102,No,34.5
3109618,No,34.5
3070214,No,34.5
3095958,No,34.5
3383630,No,34.5
3078766,No,34.4
3361102,No,34.4
3174814,No,34.4
3357158,No,34.4
3242510,No,34.4
3013674,No,34.4
3079182,No,34.4
3377538,No,34.4
3332798,No,34.4
3392838,No,34.4
3091774,No,34.4
3375510,No,34.4
3101026,No,34.4
3169338,No,34.4
3175582,No,34.4
3011246,No,34.4
3106570,No,34.4
3051366,No,34.4
3154202,No,34.4
3103646,No,34.4
3339446,No,34.4
3098610,No,34.4
3250346,No,34.4
3142186,No,34.4
3019862,No,34.4
3191146,No,34.4
3012654,No,34.4
3048526,No,34.4
3339210,No,34.4
3003222,No,34.4
3130034,No,34.4
3069254,No,34.4
3298526,No,34.4
3185522,No,34.4
3343230,No,34.4
3172066,No,34.4
3146174,No,34.4
3389662,No,34.4
3385590,No,34.4
3288202,No,34.4
3291206,No,34.4
3037170,No,34.4
3192482,No,34.4
3116966,No,34.4
3237286,No,34.4
3323434,No,34.4
3362426,No,34.4
3352486,No,34.4
3224198,No,34.4
3366114,No,34.4
3365970,No,34.4
3028678,No,34.4
3391374,No,34.4
3019330,No,34.4
3365106,No,34.4
3272186,No,34.4
3048398,No,34.4
3182586,No,34.4
3035226,No,34.4
3302126,No,34.4
3004414,No,34.4
3252862,No,34.4
3141966,No,34.4
3185622,No,34.4
3340762,No,34.4
3144354,No,34.4
3256562,No,34.4
3016234,No,34.4
3347802,No,34.4
3312238,No,34.4
3386578,No,34.4
3356990,No,34.4
3306650,No,34.4
3390318,No,34.4
3352626,No,34.4
3012542,No,34.4
3054222,No,34.3
3161334,No,34.3
3373314,No,34.3
3374130,No,34.3
3370942,No,34.3
3265418,No,34.3
3340958,No,34.3
3102714,No,34.3
3035174,No,34.3
3100322,No,34.3
3352850,No,34.3
3266210,No,34.3
3336770,No,34.3
3327470,No,34.3
3193614,No,34.3
3396390,No,34.3
3071718,No,34.3
3140674,No,34.3
3357550,No,34.3
3010178,No,34.3
3090190,No,34.3
3285594,No,34.3
3072046,No,34.3
3384146,No,34.3
3278594,No,34.3
3385274,No,34.3
3321030,No,34.3
3309282,No,34.3
3367246,No,34.3
3181970,No,34.3
3086546,No,34.3
3111058,No,34.3
3377018,No,34.3
3288574,No,34.3
3333830,No,34.3
3068686,No,34.3
3345970,No,34.3
3026514,No,34.3
3020098,No,34.3
3057574,No,34.3
3365234,No,34.3
3279562,No,34.3
3279618,No,34.3
3397486,No,34.3
3061662,No,34.3
3116810,No,34.3
3299090,No,34.3
3392894,No,34.3
3315510,No,34.3
3062190,No,34.3
3219418,No,34.3
3305750,No,34.3
3006614,No,34.3
3074482,No,34.3
3109770,No,34.3
3344834,No,34.3
3013194,No,34.3
3077462,No,34.3
3152786,No,34.3
3248386,No,34.3
3321702,No,34.2
3378566,No,34.2
3070706,No,34.2
3265430,No,34.2
3344762,No,34.2
3345886,No,34.2
3242966,No,34.2
3134826,No,34.2
3261350,No,34.2
3336890,No,34.2
3173650,No,34.2
3129206,No,34.2
3065750,No,34.2
3378570,No,34.2
3106286,No,34.2
3006930,No,34.2
3105494,No,34.2
3279518,No,34.2
3146202,No,34.2
3376766,No,34.2
3133218,No,34.2
3080886,No,34.2
3011458,No,34.2
3392026,No,34.2
3126254,No,34.2
3397182,No,34.2
3027482,No,34.2
3304650,No,34.2
3242138,No,34.2
3036026,No,34.2
3182262,No,34.2
3010506,No,34.2
3213998,No,34.2
3301294,No,34.2
3300946,No,34.2
3179246,No,34.2
3152234,No,34.2
3360242,No,34.2
3367294,No,34.2
3031690,No,34.2
3040718,No,34.2
3152266,No,34.2
3033446,No,34.2
3181526,No,34.2
3380962,No,34.2
3150766,No,34.2
3375166,No,34.2
3393870,No,34.2
3369414,No,34.2
3216606,No,34.2
3347414,No,34.2
3000986,No,34.2
3394950,No,34.2
3001502,No,34.2
3302498,No,34.2
3361666,No,34.2
3326226,No,34.2
3393602,No,34.2
3139894,No,34.2
3187410,No,34.2
3368534,No,34.2
3337642,No,34.2
3244486,No,34.1
3033674,No,34.1
3397374,No,34.1
3006190,No,34.1
3077294,No,34.1
3161450,No,34.1
3262906,No,34.1
3386362,No,34.1
3257166,No,34.1
3309754,No,34.1
3385402,No,34.1
3311678,No,34.1
3139966,No,34.1
3201486,No,34.1
3089538,No,34.1
3290794,No,34.1
3006770,No,34.1
3002522,No,34.1
3039826,No,34.1
3343850,No,34.1
3059562,No,34.1
3142210,No,34.1
3341786,No,34.1
3314074,No,34.1
3041990,No,34.1
3346842,No,34.1
3178538,No,34.1
3154410,No,34.1
3099670,No,34.1
3329106,No,34.1
3289318,No,34.1
3352750,No,34.1
3114574,No,34.1
3388986,No,34.1
3295830,No,34.1
3334462,No,34.1
3181650,No,34.1
3380234,No,34.1
3322014,No,34.1
3055714,No,34.1
3165442,No,34.1
3294910,No,34.1
3095750,No,34.1
3116646,No,34.1
3185986,No,34.1
3095334,No,34.1
3183210,No,34.1
3315906,No,34.1
3028614,No,34.1
3035866,No,34.1
3183958,No,34.1
3380254,No,34.1
3243418,No,34.1
3296726,No,34.1
3372330,No,34.1
3153594,No,34.0
3161038,No,34.0
3200958,No,34.0
3001530,No,34.0
3350242,No,34.0
3132542,No,34.0
3376190,No,34.0
3198802,No,34.0
3387078,No,34.0
3171302,No,34.0
3070646,No,34.0
3372498,No,34.0
3028266,No,34.0
3091402,No,34.0
3072322,No,34.0
3214226,No,34.0
3355538,No,34.0
3290178,No,34.0
3333402,No,34.0
3265606,No,34.0
3325758,No,34.0
3205038,No,34.0
3351290,No,34.0
3029674,No,34.0
3071326,No,34.0
3295750,No,34.0
3165242,No,34.0
3016590,No,34.0
3096970,No,34.0
3390622,No,34.0
3027858,No,34.0
3188910,No,34.0
3144038,No,34.0
3115714,No,34.0
3119134,No,34.0
3090926,No,34.0
3219338,No,34.0
3357690,No,34.0
3297746,No,34.0
3176350,No,34.0
3353970,No,34.0
3282466,No,34.0
3358210,No,34.0
3008494,No,34.0
3148990,No,34.0
3299890,No,34.0
3038410,No,34.0
3192274,No,34.0
3149610,No,34.0
3312494,No,34.0
3121010,No,34.0
3100354,No,34.0
3380058,No,34.0
3075778,No,34.0
3069266,No,34.0
3387786,No,34.0
3255486,No,33.9
3295026,No,33.9
3097250,No,33.9
3142094,No,33.9
3187390,No,33.9
3367398,No,33.9
3345514,No,33.9
3289674,No,33.9
3251734,No,33.9
3185174,No,33.9
3332462,No,33.9
3298918,No,33.9
3220010,No,33.9
3324270,No,33.9
3361998,No,33.9
3261594,No,33.9
3043694,No,33.9
3078722,No,33.9
3057002,No,33.9
3352446,No,33.9
3217070,No,33.9
3362518,No,33.9
3279866,No,33.9
3010710,No,33.9
3206678,No,33.9
3089806,No,33.9
3185198,No,33.9
3254642,No,33.9
3164250,No,33.9
3041954,No,33.9
3385546,No,33.9
3118190,No,33.9
3273562,No,33.9
3246150,No,33.9
3005622,No,33.9
3368614,No,33.9
3091998,No,33.9
3385906,No,33.9
3334938,No,33.9
3371514,No,33.9
3031774,No,33.9
3387414,No,33.9
3114598,No,33.9
3161746,No,33.9
3371754,No,33.9
3393846,No,33.9
3397218,No,33.9
3297914,No,33.9
3000346,No,33.9
3236386,No,33.9
3383682,No,33.9
3251410,No,33.9
3193082,No,33.9
3017870,No,33.9
3351138,No,33.9
3193514,No,33.9
3195554,No,33.9
3098118,No,33.9
3049742,No,33.9
3126966,No,33.9
3270930,No,33.8
3179410,No,33.8
3230726,No,33.8
3336982,No,33.8
3348326,No,33.8
3382586,No,33.8
3301654,No,33.8
3041306,No,33.8
3030818,No,33.8
3004490,No,33.8
3336246,No,33.8
3379774,No,33.8
3383678,No,33.8
3249146,No,33.8
3292094,No,33.8
3345822,No,33.8
3231454,No,33.8
3083238,No,33.8
3191838,No,33.8
3015646,No,33.8
3205342,No,33.8
3341838,No,33.8
3163318,No,33.8
3158674,No,33.8
3103866,No,33.8
3225418,No,33.8
3136026,No,33.8
3279318,No,33.8
3073326,No,33.8
3380070,No,33.8
3144306,No,33.8
3091982,No,33.8
3366838,No,33.8
3188786,No,33.8
3308194,No,33.8
3319638,No,33.8
3215218,No,33.8
3033982,No,33.8
3030310,No,33.8
3024322,No,33.8
3034850,No,33.8
3339014,No,33.8
3070374,No,33.8
3333730,No,33.8
3299018,No,33.8
3312174,No,33.8
3376346,No,33.8
3296846,No,33.8
3012946,No,33.8
3262138,No,33.8
3381354,No,33.8
3163610,No,33.8
3021798,No,33.7
3396906,No,33.7
3301278,No,33.7
3289406,No,33.7
3018254,No,33.7
3278930,No,33.7
3260782,No,33.7
3352382,No,33.7
3301626,No,33.7
3288578,No,33.7
3017646,No,33.7
3338618,No,33.7
3384574,No,33.7
3047330,No,33.7
3266690,No,33.7
3335546,No,33.7
3192406,No,33.7
3347050,No,33.7
3370638,No,33.7
3336178,No,33.7
3369546,No,33.7
3142738,No,33.7
3090270,No,33.7
3114082,No,33.7
3133206,No,33.7
3270962,No,33.7
3008482,No,33.7
3343426,No,33.7
3280938,No,33.7
3089574,No,33.7
